"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","UNEMP","TOT","PC_LF","M","2012-05",7.026752,
"ISR","UNEMP","TOT","PC_LF","M","2012-06",6.816895,
"ISR","UNEMP","TOT","PC_LF","M","2012-07",6.693951,
"ISR","UNEMP","TOT","PC_LF","M","2012-08",6.573624,
"ISR","UNEMP","TOT","PC_LF","M","2012-09",6.88234,
"ISR","UNEMP","TOT","PC_LF","M","2012-10",6.873611,
"ISR","UNEMP","TOT","PC_LF","M","2012-11",6.854188,
"ISR","UNEMP","TOT","PC_LF","M","2012-12",6.976081,
"ISR","UNEMP","TOT","PC_LF","M","2013-01",6.626251,
"ISR","UNEMP","TOT","PC_LF","M","2013-02",6.75142,
"ISR","UNEMP","TOT","PC_LF","M","2013-03",6.79646,
"ISR","UNEMP","TOT","PC_LF","M","2013-04",6.880621,
"ISR","UNEMP","TOT","PC_LF","M","2013-05",6.651042,
"ISR","UNEMP","TOT","PC_LF","M","2013-06",6.553743,
"ISR","UNEMP","TOT","PC_LF","M","2013-07",6.150535,
"ISR","UNEMP","TOT","PC_LF","M","2013-08",5.781156,
"ISR","UNEMP","TOT","PC_LF","M","2013-09",5.786847,
"ISR","UNEMP","TOT","PC_LF","M","2013-10",5.740932,
"ISR","UNEMP","TOT","PC_LF","M","2013-11",5.618764,
"ISR","UNEMP","TOT","PC_LF","M","2013-12",5.676315,
"ISR","UNEMP","TOT","PC_LF","M","2014-01",5.881573,
"ISR","UNEMP","TOT","PC_LF","M","2014-02",5.85214,
"ISR","UNEMP","TOT","PC_LF","M","2014-03",5.814006,
"ISR","UNEMP","TOT","PC_LF","M","2014-04",5.789336,
"ISR","UNEMP","TOT","PC_LF","M","2014-05",6.024322,
"ISR","UNEMP","TOT","PC_LF","M","2014-06",6.395144,
"ISR","UNEMP","TOT","PC_LF","M","2014-07",6.098872,
"ISR","UNEMP","TOT","PC_LF","M","2014-08",6.142746,
"ISR","UNEMP","TOT","PC_LF","M","2014-09",6.175702,
"ISR","UNEMP","TOT","PC_LF","M","2014-10",5.4098,
"ISR","UNEMP","TOT","PC_LF","M","2014-11",5.650278,
"ISR","UNEMP","TOT","PC_LF","M","2014-12",5.676577,
"ISR","UNEMP","TOT","PC_LF","M","2015-01",5.756404,
"ISR","UNEMP","TOT","PC_LF","M","2015-02",5.284928,
"ISR","UNEMP","TOT","PC_LF","M","2015-03",5.362264,
"ISR","UNEMP","TOT","PC_LF","M","2015-04",4.965624,
"ISR","UNEMP","TOT","PC_LF","M","2015-05",5.121761,
"ISR","UNEMP","TOT","PC_LF","M","2015-06",5.358703,
"COL","UNEMP","TOT","PC_LF","M","2007-01",11.47045,
"COL","UNEMP","TOT","PC_LF","M","2007-02",11.64685,
"COL","UNEMP","TOT","PC_LF","M","2007-03",11.6922,
"COL","UNEMP","TOT","PC_LF","M","2007-04",10.90321,
"COL","UNEMP","TOT","PC_LF","M","2007-05",11.60282,
"COL","UNEMP","TOT","PC_LF","M","2007-06",11.41523,
"COL","UNEMP","TOT","PC_LF","M","2007-07",10.719,
"COL","UNEMP","TOT","PC_LF","M","2007-08",11.08712,
"COL","UNEMP","TOT","PC_LF","M","2007-09",11.30776,
"COL","UNEMP","TOT","PC_LF","M","2007-10",11.31236,
"COL","UNEMP","TOT","PC_LF","M","2007-11",10.6741,
"COL","UNEMP","TOT","PC_LF","M","2007-12",10.64552,
"COL","UNEMP","TOT","PC_LF","M","2008-01",10.74627,
"COL","UNEMP","TOT","PC_LF","M","2008-02",10.83723,
"COL","UNEMP","TOT","PC_LF","M","2008-03",11.10395,
"COL","UNEMP","TOT","PC_LF","M","2008-04",11.11572,
"COL","UNEMP","TOT","PC_LF","M","2008-05",10.819,
"COL","UNEMP","TOT","PC_LF","M","2008-06",11.41816,
"COL","UNEMP","TOT","PC_LF","M","2008-07",11.56827,
"COL","UNEMP","TOT","PC_LF","M","2008-08",11.54003,
"COL","UNEMP","TOT","PC_LF","M","2008-09",11.42813,
"COL","UNEMP","TOT","PC_LF","M","2008-10",11.28607,
"COL","UNEMP","TOT","PC_LF","M","2008-11",12.13184,
"COL","UNEMP","TOT","PC_LF","M","2008-12",11.29764,
"COL","UNEMP","TOT","PC_LF","M","2009-01",11.66115,
"COL","UNEMP","TOT","PC_LF","M","2009-02",11.3045,
"COL","UNEMP","TOT","PC_LF","M","2009-03",11.84244,
"COL","UNEMP","TOT","PC_LF","M","2009-04",12.08625,
"COL","UNEMP","TOT","PC_LF","M","2009-05",11.69747,
"COL","UNEMP","TOT","PC_LF","M","2009-06",11.63416,
"COL","UNEMP","TOT","PC_LF","M","2009-07",12.13613,
"COL","UNEMP","TOT","PC_LF","M","2009-08",12.094,
"COL","UNEMP","TOT","PC_LF","M","2009-09",12.69876,
"COL","UNEMP","TOT","PC_LF","M","2009-10",12.96528,
"COL","UNEMP","TOT","PC_LF","M","2009-11",12.53471,
"COL","UNEMP","TOT","PC_LF","M","2009-12",12.06377,
"COL","UNEMP","TOT","PC_LF","M","2010-01",12.12307,
"COL","UNEMP","TOT","PC_LF","M","2010-02",11.44906,
"COL","UNEMP","TOT","PC_LF","M","2010-03",11.71067,
"COL","UNEMP","TOT","PC_LF","M","2010-04",12.19773,
"COL","UNEMP","TOT","PC_LF","M","2010-05",12.12384,
"COL","UNEMP","TOT","PC_LF","M","2010-06",11.9952,
"COL","UNEMP","TOT","PC_LF","M","2010-07",12.23792,
"COL","UNEMP","TOT","PC_LF","M","2010-08",11.59334,
"COL","UNEMP","TOT","PC_LF","M","2010-09",11.14913,
"COL","UNEMP","TOT","PC_LF","M","2010-10",11.44165,
"COL","UNEMP","TOT","PC_LF","M","2010-11",12.12819,
"COL","UNEMP","TOT","PC_LF","M","2010-12",11.82578,
"COL","UNEMP","TOT","PC_LF","M","2011-01",11.20957,
"COL","UNEMP","TOT","PC_LF","M","2011-02",11.57327,
"COL","UNEMP","TOT","PC_LF","M","2011-03",10.77167,
"COL","UNEMP","TOT","PC_LF","M","2011-04",11.10512,
"COL","UNEMP","TOT","PC_LF","M","2011-05",11.28513,
"COL","UNEMP","TOT","PC_LF","M","2011-06",11.26989,
"COL","UNEMP","TOT","PC_LF","M","2011-07",11.15717,
"COL","UNEMP","TOT","PC_LF","M","2011-08",10.4741,
"COL","UNEMP","TOT","PC_LF","M","2011-09",10.27891,
"COL","UNEMP","TOT","PC_LF","M","2011-10",10.27953,
"COL","UNEMP","TOT","PC_LF","M","2011-11",10.56594,
"COL","UNEMP","TOT","PC_LF","M","2011-12",10.58761,
"COL","UNEMP","TOT","PC_LF","M","2012-01",10.30566,
"COL","UNEMP","TOT","PC_LF","M","2012-02",10.6814,
"COL","UNEMP","TOT","PC_LF","M","2012-03",10.19628,
"COL","UNEMP","TOT","PC_LF","M","2012-04",10.78725,
"COL","UNEMP","TOT","PC_LF","M","2012-05",10.82842,
"COL","UNEMP","TOT","PC_LF","M","2012-06",10.39392,
"COL","UNEMP","TOT","PC_LF","M","2012-07",10.46795,
"COL","UNEMP","TOT","PC_LF","M","2012-08",10.12934,
"COL","UNEMP","TOT","PC_LF","M","2012-09",10.46523,
"COL","UNEMP","TOT","PC_LF","M","2012-10",10.11892,
"COL","UNEMP","TOT","PC_LF","M","2012-11",10.52214,
"COL","UNEMP","TOT","PC_LF","M","2012-12",10.27277,
"COL","UNEMP","TOT","PC_LF","M","2013-01",9.984884,
"COL","UNEMP","TOT","PC_LF","M","2013-02",10.58646,
"COL","UNEMP","TOT","PC_LF","M","2013-03",10.0566,
"COL","UNEMP","TOT","PC_LF","M","2013-04",10.13253,
"COL","UNEMP","TOT","PC_LF","M","2013-05",9.539299,
"COL","UNEMP","TOT","PC_LF","M","2013-06",9.644059,
"COL","UNEMP","TOT","PC_LF","M","2013-07",9.609446,
"COL","UNEMP","TOT","PC_LF","M","2013-08",9.648773,
"COL","UNEMP","TOT","PC_LF","M","2013-09",9.485101,
"COL","UNEMP","TOT","PC_LF","M","2013-10",8.931536,
"COL","UNEMP","TOT","PC_LF","M","2013-11",9.695748,
"COL","UNEMP","TOT","PC_LF","M","2013-12",9.056543,
"COL","UNEMP","TOT","PC_LF","M","2014-01",9.153512,
"COL","UNEMP","TOT","PC_LF","M","2014-02",9.527564,
"COL","UNEMP","TOT","PC_LF","M","2014-03",9.524904,
"COL","UNEMP","TOT","PC_LF","M","2014-04",8.883653,
"COL","UNEMP","TOT","PC_LF","M","2014-05",8.913491,
"COL","UNEMP","TOT","PC_LF","M","2014-06",9.560195,
"COL","UNEMP","TOT","PC_LF","M","2014-07",9.016845,
"COL","UNEMP","TOT","PC_LF","M","2014-08",9.294079,
"COL","UNEMP","TOT","PC_LF","M","2014-09",8.8075,
"COL","UNEMP","TOT","PC_LF","M","2014-10",8.929068,
"COL","UNEMP","TOT","PC_LF","M","2014-11",8.872659,
"COL","UNEMP","TOT","PC_LF","M","2014-12",9.35546,
"COL","UNEMP","TOT","PC_LF","M","2015-01",8.788793,
"COL","UNEMP","TOT","PC_LF","M","2015-02",8.764324,
"COL","UNEMP","TOT","PC_LF","M","2015-03",8.651219,
"COL","UNEMP","TOT","PC_LF","M","2015-04",9.440874,
"COL","UNEMP","TOT","PC_LF","M","2015-05",8.993717,
"COL","UNEMP","TOT","PC_LF","M","2015-06",8.627252,
